2,0.000209335
4,0.000771823
128,0.000831384
256,0.001078528
1024,0.001217355
2048,0.001475272
4096,0.002020218
8192,0.002681818
16384,0.002953487
32768,0.003989892
65536,0.005680067
524288,0.038865732
8388608,0.661835272
67108864,5.348128619
33554432,2.650493312
134217728,10.858789246
67108864,5.348088476
134217728,10.843238009
268435456,22.104680870
